"","name","longitude","latitude","sample","event","year","month","day","time","country","state","county"
"1668","Passerella iliaca",-72.98099,53.77929,"L4059904","S26234445",2015,6,180,4.65,"Canada","Quebec","Jamésie"
"1669","Passerella iliaca",-72.9755,53.777298,"L4059905","S26234446",2015,6,180,4.8,"Canada","Quebec","Jamésie"
"1670","Passerella iliaca",-72.967766,53.7774,"L4059906","S26234447",2015,6,180,4.93,"Canada","Quebec","Jamésie"
"1671","Passerella iliaca",-72.95912,53.776646,"L4059907","S26234449",2015,6,180,5.25,"Canada","Quebec","Jamésie"
"1672","Passerella iliaca",-72.951256,53.773983,"L4059908","S26234451",2015,6,180,5.37,"Canada","Quebec","Jamésie"
"1673","Passerella iliaca",-72.90088,53.7741,"L4059910","S26234453",2015,6,180,5.8,"Canada","Quebec","Jamésie"
"1674","Passerella iliaca",-72.89485,53.775948,"L4059911","S26234454",2015,6,180,6.02,"Canada","Quebec","Jamésie"
"1675","Passerella iliaca",-72.88727,53.778267,"L4059912","S26234457",2015,6,180,6.15,"Canada","Quebec","Jamésie"
"1676","Passerella iliaca",-72.9491,53.82168,"L4059978","S26234635",2015,6,171,5,"Canada","Quebec","Jamésie"
"1677","Passerella iliaca",-71.24123,54.53748,"L4059994","S26234643",2015,6,177,19.5,"Canada","Quebec","Jamésie"
"1678","Passerella iliaca",-71.52789,54.17224,"L4059997","S26234645",2015,6,178,17.5,"Canada","Quebec","Jamésie"
"1679","Passerella iliaca",-71.52789,54.17224,"L4059997","S26234646",2015,6,179,6.75,"Canada","Quebec","Jamésie"
"1680","Passerella iliaca",-64.5970613,48.3790149,"L2467035","S26414692",2015,7,182,7,"Canada","Quebec","Le Rocher-Percé"
"1681","Passerella iliaca",-77.4030161,51.2733536,"L4176730","S27017614",2015,6,165,4.5,"Canada","Quebec","Jamésie"
"1682","Passerella iliaca",-72.3473847,48.7228774,"L4238364","S27429766",2015,6,160,17.83,"Canada","Quebec","Le Domaine-du-Roy"
"1683","Passerella iliaca",-71.779481,48.488667,"L2845719","S27439294",2015,6,159,20.58,"Canada","Quebec","Lac-Saint-Jean-Est"
"1684","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30023960",2016,6,153,7,"Canada","Nova Scotia","Shelburne"
"1685","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30024014",2016,6,153,7.43,"Canada","Nova Scotia","Shelburne"
"1686","Passerella iliaca",-68.529027,48.306754,"L3620655","S30024213",2016,6,153,7.12,"Canada","Quebec","Rimouski-Neigette"
"1687","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30027496",2016,6,153,15.5,"Canada","Quebec","La Côte-de-Beaupré"
"1688","Passerella iliaca",-66.378566,50.215519,"L4076418","S30033882",2016,6,153,19.75,"Canada","Quebec","Sept-Rivières"
"1689","Passerella iliaca",-61.94478,47.23414,"L4033652","S30043701",2016,6,154,8.58,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1690","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30043738",2016,6,154,4.5,"Canada","Quebec","La Côte-de-Beaupré"
"1691","Passerella iliaca",-61.7849636,47.4081983,"L2775263","S30048363",2016,6,154,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1692","Passerella iliaca",-61.70944,47.53194,"L1912381","S30048381",2016,6,154,8.43,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1693","Passerella iliaca",-66.01459,43.40956,"L1020032","S30055010",2016,6,155,7.25,"Canada","Nova Scotia","Yarmouth"
"1694","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30055053",2016,6,155,4.5,"Canada","Quebec","La Côte-de-Beaupré"
"1695","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30059090",2016,6,155,7,"Canada","Nova Scotia","Shelburne"
"1696","Passerella iliaca",-61.76306,47.427169,"L1912378","S30064601",2016,6,156,6.7,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1697","Passerella iliaca",-66.0476901,43.6548828,"L4669752","S30064823",2016,6,156,8.37,"Canada","Nova Scotia","Yarmouth"
"1698","Passerella iliaca",-66.0408783,43.6457028,"L2990221","S30065361",2016,6,156,8.65,"Canada","Nova Scotia","Yarmouth"
"1699","Passerella iliaca",-70.102173,48.238809,"L4670164","S30066554",2016,6,156,9.58,"Canada","Quebec","Le Fjord-du-Saguenay"
"1700","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30071086",2016,6,156,7,"Canada","Nova Scotia","Shelburne"
"1701","Passerella iliaca",-64.159543,48.4901476,"L295795","S30077881",2016,6,154,14,"Canada","Quebec","Le Rocher-Percé"
"1702","Passerella iliaca",-68.7974055,48.3570253,"L2282074","S30078023",2016,6,156,9.27,"Canada","Quebec","Rimouski-Neigette"
"1703","Passerella iliaca",-64.159543,48.4901476,"L295795","S30078024",2016,6,155,9,"Canada","Quebec","Le Rocher-Percé"
"1704","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30087018",2016,6,157,7.1,"Canada","Nova Scotia","Shelburne"
"1705","Passerella iliaca",-61.884017,47.377842,"L4630493","S30087693",2016,6,157,7.8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1706","Passerella iliaca",-61.76306,47.427169,"L1912378","S30087704",2016,6,157,11.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1707","Passerella iliaca",-66.5747838,47.217606,"L3759836","S30087971",2016,6,157,8.08,"Canada","New Brunswick","Northumberland"
"1708","Passerella iliaca",-64.159543,48.4901476,"L295795","S30093583",2016,6,157,9.67,"Canada","Quebec","Le Rocher-Percé"
"1709","Passerella iliaca",-61.7078447,47.5282713,"L2778990","S30093770",2016,6,157,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1710","Passerella iliaca",-61.907625,47.3760664,"L4547800","S30093952",2016,6,157,13.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1711","Passerella iliaca",-64.4149446,48.7397198,"L4676019","S30097617",2016,6,157,9.5,"Canada","Quebec","La Côte-de-Gaspé"
"1712","Passerella iliaca",-66.01459,43.40956,"L1020032","S30101555",2016,6,157,6.25,"Canada","Nova Scotia","Yarmouth"
"1713","Passerella iliaca",-61.8735543,47.3848396,"L2931891","S30101913",2016,6,158,6.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1714","Passerella iliaca",-61.909176,47.379612,"L4625704","S30105701",2016,6,158,9.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1715","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30112469",2016,6,157,15,"Canada","Nova Scotia","Shelburne"
"1716","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30112471",2016,6,158,10.1,"Canada","Nova Scotia","Shelburne"
"1717","Passerella iliaca",-69.6301117,47.1592545,"L4661068","S30113411",2016,6,153,10.67,"Canada","Quebec","Kamouraska"
"1718","Passerella iliaca",-69.25,48.14222,"L294025","S30116583",2016,6,155,13.5,"Canada","Quebec","Les Basques"
"1719","Passerella iliaca",-69.25,48.14222,"L294025","S30116693",2016,6,157,6,"Canada","Quebec","Les Basques"
"1720","Passerella iliaca",-69.25,48.14222,"L294025","S30116808",2016,6,156,6,"Canada","Quebec","Les Basques"
"1721","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S30118861",2016,6,155,7.33,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1722","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S30118981",2016,6,157,7.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1723","Passerella iliaca",-61.9417763,47.3720821,"L3133620","S30119102",2016,6,156,9.33,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1724","Passerella iliaca",-61.9797134,47.3671992,"L3133651","S30119166",2016,6,158,9.17,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1725","Passerella iliaca",-61.9175506,47.2489846,"L2838651","S30120672",2016,6,159,11.52,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1726","Passerella iliaca",-61.94635,47.32477,"L3932737","S30120705",2016,6,159,9.87,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1727","Passerella iliaca",-61.962768,47.238292,"L3871432","S30125027",2016,6,159,10.17,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1728","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30138573",2016,6,160,4.2,"Canada","Quebec","La Côte-de-Beaupré"
"1729","Passerella iliaca",-66.01459,43.40956,"L1020032","S30145826",2016,6,159,6.83,"Canada","Nova Scotia","Yarmouth"
"1730","Passerella iliaca",-61.9016129,47.4038015,"L3064352","S30147006",2016,6,160,18.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1731","Passerella iliaca",-61.974197,47.250509,"L4618356","S30147727",2016,6,161,8.15,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1732","Passerella iliaca",-61.7078447,47.5282713,"L2778990","S30153728",2016,6,161,7.25,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1733","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30154651",2016,6,160,10.25,"Canada","Quebec","La Côte-de-Beaupré"
"1734","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30154883",2016,6,161,19.38,"Canada","Nova Scotia","Shelburne"
"1735","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30155006",2016,6,161,7.55,"Canada","Nova Scotia","Shelburne"
"1736","Passerella iliaca",-66.01459,43.40956,"L1020032","S30155696",2016,6,161,7,"Canada","Nova Scotia","Yarmouth"
"1737","Passerella iliaca",-61.54285,47.55411,"L1962864","S30159713",2016,6,161,8.58,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1738","Passerella iliaca",-61.9090131,47.3796018,"L2866284","S30163308",2016,6,162,8.25,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1739","Passerella iliaca",-61.8819577,47.3975921,"L2861058","S30167534",2016,6,161,13.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1740","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30168488",2016,6,162,19.47,"Canada","Nova Scotia","Shelburne"
"1741","Passerella iliaca",-61.8983889,47.372024,"L3292524","S30169416",2016,6,161,11,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1742","Passerella iliaca",-61.9176579,47.3938173,"L775127","S30169506",2016,6,161,12.17,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1743","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30172161",2016,6,162,7.62,"Canada","Nova Scotia","Shelburne"
"1744","Passerella iliaca",-61.76306,47.42717,"L3650602","S30172665",2016,6,163,6.8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1745","Passerella iliaca",-66.01459,43.40956,"L1020032","S30172715",2016,6,162,10.25,"Canada","Nova Scotia","Yarmouth"
"1746","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30177111",2016,6,163,6.25,"Canada","Quebec","La Côte-de-Beaupré"
"1747","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30177958",2016,6,163,7.25,"Canada","Nova Scotia","Shelburne"
"1748","Passerella iliaca",-62.007758,47.237166,"L3977788","S30179363",2016,6,163,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1749","Passerella iliaca",-64.636255,48.935159,"L4692264","S30181738",2016,6,163,9,"Canada","Quebec","La Côte-de-Gaspé"
"1750","Passerella iliaca",-61.520177,47.546369,"L1912387","S30182546",2016,6,163,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1751","Passerella iliaca",-66.01459,43.40956,"L1020032","S30184952",2016,6,163,7,"Canada","Nova Scotia","Yarmouth"
"1752","Passerella iliaca",-68.774178,48.354167,"L4693001","S30185047",2016,6,163,15.75,"Canada","Quebec","Rimouski-Neigette"
"1753","Passerella iliaca",-64.2553854,48.5264961,"L4693706","S30188353",2016,6,163,9.08,"Canada","Quebec","Le Rocher-Percé"
"1754","Passerella iliaca",-66.005913,49.011391,"L4698320","S30190471",2016,6,162,17.25,"Canada","Quebec","La Haute-Gaspésie"
"1755","Passerella iliaca",-61.7849636,47.4081983,"L2775263","S30190937",2016,6,164,6.82,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1756","Passerella iliaca",-60.439353,46.9916114,"L4696432","S30200293",2016,6,162,20.75,"Canada","Nova Scotia","Victoria"
"1757","Passerella iliaca",-60.439353,46.9916114,"L4696432","S30202356",2016,6,163,20.82,"Canada","Nova Scotia","Victoria"
"1758","Passerella iliaca",-66.01459,43.40956,"L1020032","S30206141",2016,6,164,16.17,"Canada","Nova Scotia","Yarmouth"
"1759","Passerella iliaca",-61.9604015,47.3636529,"L756815","S30209055",2016,6,164,12.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1760","Passerella iliaca",-61.9083452,47.3788245,"L2873745","S30209474",2016,6,163,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1761","Passerella iliaca",-61.9083452,47.3788245,"L2873745","S30209534",2016,6,164,9.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1762","Passerella iliaca",-69.4319409,48.0343722,"L212578","S30212376",2016,6,160,6.5,"Canada","Quebec","Rivière-du-Loup"
"1763","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30215457",2016,6,165,6.6,"Canada","Quebec","La Côte-de-Beaupré"
"1764","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30216966",2016,6,165,7.42,"Canada","Nova Scotia","Shelburne"
"1765","Passerella iliaca",-60.439353,46.9916114,"L4696432","S30218051",2016,6,163,4.7,"Canada","Nova Scotia","Victoria"
"1766","Passerella iliaca",-60.439353,46.9916114,"L4696432","S30218312",2016,6,164,4.08,"Canada","Nova Scotia","Victoria"
"1767","Passerella iliaca",-61.9604015,47.3636529,"L756815","S30223212",2016,6,166,6.9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1768","Passerella iliaca",-70.4282942,47.8542935,"L2259658","S30223378",2016,6,162,20,"Canada","Quebec","Charlevoix-Est"
"1769","Passerella iliaca",-71.153512,45.4556374,"L2218173","S30227135",2016,6,163,12.5,"Canada","Quebec","Le Haut-Saint-François"
"1770","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30228266",2016,6,166,5.75,"Canada","Quebec","La Côte-de-Beaupré"
"1771","Passerella iliaca",-61.916509,47.233819,"L4618348","S30228742",2016,6,166,13.33,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1772","Passerella iliaca",-61.472734,47.614198,"L3686342","S30228947",2016,6,163,13.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1773","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30230592",2016,6,166,7.37,"Canada","Nova Scotia","Shelburne"
"1774","Passerella iliaca",-63.7506924,50.2119996,"L2995854","S30230695",2016,6,166,8.7,"Canada","Quebec","Minganie"
"1775","Passerella iliaca",-61.9204473,47.3540159,"L4545945","S30236764",2016,6,166,5.78,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1776","Passerella iliaca",-61.9604015,47.3636529,"L756815","S30237444",2016,6,167,7.2,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1777","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30240929",2016,6,167,7.17,"Canada","Nova Scotia","Shelburne"
"1778","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30241626",2016,6,167,5.05,"Canada","Quebec","La Côte-de-Beaupré"
"1779","Passerella iliaca",-64.159543,48.4901476,"L295795","S30241642",2016,6,167,9,"Canada","Quebec","Le Rocher-Percé"
"1780","Passerella iliaca",-66.378566,50.215519,"L4076418","S30248639",2016,6,167,19.75,"Canada","Quebec","Sept-Rivières"
"1781","Passerella iliaca",-66.01459,43.40956,"L1020032","S30254496",2016,6,168,6.67,"Canada","Nova Scotia","Yarmouth"
"1782","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30257367",2016,6,168,4.58,"Canada","Quebec","La Côte-de-Beaupré"
"1783","Passerella iliaca",-61.912783,47.412427,"L4707779","S30257771",2016,6,168,15.6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1784","Passerella iliaca",-61.76306,47.427169,"L1912378","S30257779",2016,6,168,8.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1785","Passerella iliaca",-61.7069435,47.5282133,"L2834591","S30257791",2016,6,168,9.38,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1786","Passerella iliaca",-61.524168,47.621434,"L4642011","S30257804",2016,6,168,10.63,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1787","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30257819",2016,6,168,7.23,"Canada","Nova Scotia","Shelburne"
"1788","Passerella iliaca",-61.9122076,47.2356552,"L4654135","S30257867",2016,6,168,6.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1789","Passerella iliaca",-61.91346,47.413,"L4051777","S30257920",2016,6,168,13.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1790","Passerella iliaca",-61.904402,47.237431,"L4618379","S30265864",2016,6,169,8.77,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1791","Passerella iliaca",-61.916509,47.233819,"L4618348","S30265872",2016,6,169,7.7,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1792","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30266303",2016,6,169,5.03,"Canada","Quebec","La Côte-de-Beaupré"
"1793","Passerella iliaca",-61.9655085,47.2396651,"L2794045","S30269329",2016,6,169,8.3,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1794","Passerella iliaca",-61.9263268,47.2737551,"L2850166","S30269332",2016,6,169,6.93,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1795","Passerella iliaca",-71.095072,47.111063,"L4710088","S30270574",2016,6,169,4.47,"Canada","Quebec","La Côte-de-Beaupré"
"1796","Passerella iliaca",-68.5495377,49.183106,"L4710702","S30273704",2016,6,167,5.5,"Canada","Quebec","Manicouagan"
"1797","Passerella iliaca",-77.554915,53.7944686,"L4710882","S30274826",2016,6,165,9.58,"Canada","Quebec","Jamésie"
"1798","Passerella iliaca",-61.7849636,47.4081983,"L2775263","S30280997",2016,6,170,7.98,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1799","Passerella iliaca",-61.76306,47.427169,"L1912378","S30282050",2016,6,170,12.48,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1800","Passerella iliaca",-78.931843,53.7889568,"L4712891","S30284176",2016,6,170,8.67,"Canada","Quebec","Jamésie"
"1801","Passerella iliaca",-77.4981058,53.5457948,"L4713021","S30284711",2016,6,167,8.17,"Canada","Quebec","Jamésie"
"1802","Passerella iliaca",-77.5010347,53.5732118,"L4713089","S30284990",2016,6,167,5,"Canada","Quebec","Jamésie"
"1803","Passerella iliaca",-66.01459,43.40956,"L1020032","S30285772",2016,6,169,19.92,"Canada","Nova Scotia","Yarmouth"
"1804","Passerella iliaca",-64.159543,48.4901476,"L295795","S30285952",2016,6,170,9.5,"Canada","Quebec","Le Rocher-Percé"
"1805","Passerella iliaca",-61.76306,47.42717,"L3650602","S30296867",2016,6,171,6.43,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1806","Passerella iliaca",-61.7841697,47.4177651,"L2912750","S30296931",2016,6,170,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1807","Passerella iliaca",-70.4780245,46.5836638,"L3723364","S30297464",2016,6,169,20.08,"Canada","Quebec","Les Etchemins"
"1808","Passerella iliaca",-70.4780245,46.5836638,"L3723364","S30298341",2016,6,170,4.25,"Canada","Quebec","Les Etchemins"
"1809","Passerella iliaca",-67.9872179,49.7598666,"L4715334","S30299073",2016,6,171,5.5,"Canada","Quebec","Manicouagan"
"1810","Passerella iliaca",-61.4658297,47.604167,"L1912431","S30299592",2016,6,170,16,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1811","Passerella iliaca",-61.7087889,47.5276338,"L3559817","S30299620",2016,6,170,16.67,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1812","Passerella iliaca",-79.0792733,53.9741561,"L4716554","S30304740",2016,6,171,10.83,"Canada","Quebec","Jamésie"
"1813","Passerella iliaca",-70.4848695,46.5688737,"L4716625","S30305087",2016,6,170,8.58,"Canada","Quebec","Les Etchemins"
"1814","Passerella iliaca",-78.4205,53.6599,"L4716836","S30306310",2016,6,168,4.72,"Canada","Quebec","Jamésie"
"1815","Passerella iliaca",-61.76306,47.427169,"L1912378","S30306489",2016,6,171,12.9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1816","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30309306",2016,6,171,7.92,"Canada","Nova Scotia","Shelburne"
"1817","Passerella iliaca",-61.76306,47.427169,"L1912378","S30309395",2016,6,171,8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1818","Passerella iliaca",-64.6284485,48.9124595,"L4717625","S30309907",2016,6,170,19.5,"Canada","Quebec","La Côte-de-Gaspé"
"1819","Passerella iliaca",-61.9175506,47.2489846,"L2838651","S30314110",2016,6,172,6.87,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1820","Passerella iliaca",-71.181245,47.34125,"L3730358","S30317852",2016,6,172,6.68,"Canada","Quebec","La Côte-de-Beaupré"
"1821","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30320506",2016,6,172,6.1,"Canada","Quebec","La Côte-de-Beaupré"
"1822","Passerella iliaca",-61.76306,47.427169,"L1912378","S30323513",2016,6,172,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1823","Passerella iliaca",-61.8735543,47.3848396,"L2931891","S30323584",2016,6,171,13.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1824","Passerella iliaca",-61.475926,47.793422,"L4626739","S30323930",2016,6,170,11,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1825","Passerella iliaca",-61.974197,47.250509,"L4618356","S30328786",2016,6,173,7.52,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1826","Passerella iliaca",-61.76306,47.427169,"L1912378","S30331049",2016,6,173,11.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1827","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30331320",2016,6,173,6.83,"Canada","Quebec","La Côte-de-Beaupré"
"1828","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30333564",2016,6,173,6.5,"Canada","Quebec","La Côte-de-Beaupré"
"1829","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30334017",2016,6,172,7.42,"Canada","Nova Scotia","Shelburne"
"1830","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30334129",2016,6,173,7.72,"Canada","Nova Scotia","Shelburne"
"1831","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30335570",2016,6,173,5.75,"Canada","Quebec","La Côte-de-Beaupré"
"1832","Passerella iliaca",-61.5160561,47.6199965,"L2794037","S30335891",2016,6,171,12.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1833","Passerella iliaca",-61.4686775,47.5703878,"L756829","S30336396",2016,6,171,14.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1834","Passerella iliaca",-61.7086601,47.5276338,"L2854279","S30336755",2016,6,171,10.58,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1835","Passerella iliaca",-61.9083452,47.3788245,"L2873745","S30341009",2016,6,165,10.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1836","Passerella iliaca",-61.9086735,47.3798906,"L2758810","S30341073",2016,6,166,7,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1837","Passerella iliaca",-61.9797134,47.3671992,"L3133651","S30341093",2016,6,167,10,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1838","Passerella iliaca",-61.9090131,47.3796018,"L2866284","S30341170",2016,6,169,8.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1839","Passerella iliaca",-63.8197346,50.2122194,"L2995857","S30342517",2016,6,173,10,"Canada","Quebec","Minganie"
"1840","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30344197",2016,6,174,5.65,"Canada","Quebec","La Côte-de-Beaupré"
"1841","Passerella iliaca",-65.5322222,49.0916667,"L4724652","S30344601",2016,6,174,12.08,"Canada","Quebec","La Haute-Gaspésie"
"1842","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30353242",2016,6,174,7.45,"Canada","Nova Scotia","Shelburne"
"1843","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30353273",2016,6,174,8.5,"Canada","Nova Scotia","Shelburne"
"1844","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30354596",2016,6,175,4.1,"Canada","Quebec","La Côte-de-Beaupré"
"1845","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30357483",2016,6,163,7,"Canada","Nova Scotia","Shelburne"
"1846","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30357573",2016,6,160,11.5,"Canada","Nova Scotia","Shelburne"
"1847","Passerella iliaca",-61.76306,47.427169,"L1912378","S30360890",2016,6,175,7.57,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1848","Passerella iliaca",-61.7069435,47.5282133,"L2834591","S30360900",2016,6,175,8.82,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1849","Passerella iliaca",-61.524168,47.621434,"L4642011","S30360904",2016,6,175,9.92,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1850","Passerella iliaca",-66.668635,50.203946,"L4727739","S30361975",2016,6,175,5.75,"Canada","Quebec","Sept-Rivières"
"1851","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30362762",2016,6,175,7.9,"Canada","Nova Scotia","Shelburne"
"1852","Passerella iliaca",-61.7838478,47.4263017,"L3682817","S30363994",2016,6,175,9,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1853","Passerella iliaca",-68.0168939,49.4424591,"L4731001","S30367962",2016,6,176,5.5,"Canada","Quebec","Manicouagan"
"1854","Passerella iliaca",-68.0130959,49.4285051,"L3756142","S30367998",2016,6,176,6.75,"Canada","Quebec","Manicouagan"
"1855","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30371538",2016,6,176,8.52,"Canada","Nova Scotia","Shelburne"
"1856","Passerella iliaca",-69.5062923,47.9404107,"L610533","S30374528",2016,6,176,5.17,"Canada","Quebec","Rivière-du-Loup"
"1857","Passerella iliaca",-61.9655085,47.2396651,"L2794045","S30374948",2016,6,176,6.22,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1858","Passerella iliaca",-65.1393557,45.6596094,"L4732905","S30377808",2016,6,176,16,"Canada","New Brunswick","Kings"
"1859","Passerella iliaca",-61.76306,47.427169,"L1912378","S30383708",2016,6,177,8.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1860","Passerella iliaca",-61.9797134,47.3671992,"L3133651","S30385374",2016,6,172,6.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1861","Passerella iliaca",-61.9797134,47.3671992,"L3133651","S30385481",2016,6,170,6.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1862","Passerella iliaca",-61.9083452,47.3788245,"L2873745","S30385587",2016,6,173,8.25,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1863","Passerella iliaca",-65.7512856,43.4693659,"L797160","S30390767",2016,6,177,7.75,"Canada","Nova Scotia","Shelburne"
"1864","Passerella iliaca",-71.1460876,47.3211427,"L291421","S30391348",2016,6,176,6.58,"Canada","Quebec","La Côte-de-Beaupré"
"1865","Passerella iliaca",-70.9017545,45.3280375,"L3763986","S30395951",2016,6,177,8.17,"Canada","Quebec","Le Granit"
"1866","Passerella iliaca",-61.94635,47.32477,"L3932737","S30396457",2016,6,178,7.17,"Canada","Quebec","Les Îles-de-la-Madeleine"
"1867","Passerella iliaca",-64.22925,48.5163508,"L2252656","S30396606",2016,6,178,6,"Canada","Quebec","Le Rocher-Percé"
